id	gloss	stem	actual_phonology	model_phonology	type	language	num_morphemes	num_tokens	utterance_order	corpus_name	part_of_speech	speaker_code	speaker_name	speaker_role	target_child_name	target_child_age	target_child_sex	media_start	media_end	media_unit	collection_name	collection_id	corpus_id	speaker_id	target_child_id	transcript_id	chunked_tags	chunked_stem	adjective	left	self	right	stacked	adjective_class	masked
2823794	so I felt bad for her we're like you can't have it yet	so I feel bad for her we like you can have it yet			imperative_emphatic	eng	16	13	143	NewmanRatner	co pro:sub v adj prep pro:obj pro:sub prep pro:per mod v pro:per adv	MOT	4269LP11mos	Mother	4269LP11	11.000225877328075	female	266.909	270.348	s	Eng-NA	2	76	5728	4837.0	10945	co BARE v adj prep BARE BARE prep BARE mod v BARE adv	so I feel bad for her we like you can have it yet	bad		adj	for XP	no	TOUGH	so I felt MASKTOKEN for her we're like you can't have it yet
2823804	she likes best to see what's in the pot and dump it all out	she like good to see what in the pot and dump it all out			declarative	eng	17	14	77	NewmanRatner	pro:sub v adj inf v pro:int prep det:art n coord v pro:per adv adv	MOT	4641CC11	Mother	4641CC11	11.000225877328075	female	252.705	256.689	s	Eng-NA	2	76	4864	4858.0	10951	BARE v adj inf v BARE prep NP coord v BARE adv adv	she like good to see what in the-pot and dump it all out	good		adj	inf	no	TOUGH	she likes MASKTOKEN to see what's in the pot and dump it all out
2823816	yah oo and we just got these shoes and it's hard to walk in shoes	yah oo and we just get these shoe and it hard to walk in shoe			declarative	eng	19	15	186	NewmanRatner	co co coord pro:sub adv v det:dem n coord pro:per adj inf v adv n	MOT	6630TM10	Mother	6630TM10	10.000205343025524	male	360.085	364.998	s	Eng-NA	2	76	4785	4783.0	10919	co co coord BARE adv v NP coord BARE adj inf v adv BARE	yah oo and we just get these-shoe and it hard to walk in shoe	hard		adj	inf	no	TOUGH	yah oo and we just got these shoes and it's MASKTOKEN to walk in shoes
2824234	that's too big for you	that too big for you			declarative	eng	6	5	221	NewmanRatner	pro:dem adv adj prep pro:per	MOT	6598JM10	Mother	6598JM10	10.000205343025524	male	682.12	685.276	s	Eng-NA	2	76	4782	4780.0	10918	BARE adv adj prep BARE	that too big for you	big	too	adj	for XP	no	TALL	that's too MASKTOKEN for you
2824565	so she's probably gonna be a little advanced in terms of trying to learn to talk sooner	so she probable go be a little advance in term of try to learn to talk soon			declarative	eng	26	17	233	NewmanRatner	adv pro:sub adv part cop det:art adj part prep n prep n:gerund inf v inf v adv	MOT	6815KG10	Mother	6815KG10	10.000205343025524	female	654.554	658.489	s	Eng-NA	2	76	4794	4792.0	10928	adv BARE adv part cop det:art adj part prep BARE prep BARE:hasGerund inf v inf v adv	so she probable go be a little advance in term of try to learn to talk soon	little		adj	gerund	no	TALL	so she's probably gonna be a MASKTOKEN advanced in terms of trying to learn to talk sooner
2824592	I_mean she'll stand for long periods of time	I_mean she stand for long period of time			declarative	eng	10	8	245	NewmanRatner	co pro:sub v prep adj n prep n	MOT	6815KG10	Mother	6815KG10	10.000205343025524	female	691.626	694.874	s	Eng-NA	2	76	4794	4792.0	10928	co BARE v prep AP prep BARE	I_mean she stand for long-period of time	long		AP	of XP	no	TALL	I_mean she'll stand for MASKTOKEN periods of time
2824618	I guess probably this little stuffed dog	I guess probable this little stuff dog			declarative	eng	10	7	338	NewmanRatner	pro:sub v adv det:dem adj part n	MOT	6630TM10	Mother	6630TM10	10.000205343025524	male	699.382	701.307	s	Eng-NA	2	76	4785	4783.0	10919	BARE v adv det:dem adj part BARE	I guess probable this little stuff dog	little		adj	gerund	no	TALL	I guess probably this MASKTOKEN stuffed dog
2824803	it's hard to say though	it hard to say though			declarative	eng	6	5	13	NewmanRatner	pro:per adj inf v adv	MOT	4801RB11	Mother	4801RB11	11.000225877328075	female				Eng-NA	2	76	4898	4894.0	10962	BARE adj inf v adv	it hard to say though	hard		adj	inf	no	TOUGH	it's MASKTOKEN to say though
2825065	I I'm having a really hard time telling if she really you know understands words	I I have a real hard time tell if she real you know understand word			declarative	eng	24	15	43	NewmanRatner	pro:sub pro:sub part det:art adv adj n part conj pro:sub adv pro:per v v n	MOT	4734ES11	Mother	4734ES11	11.000225877328075	female	141.736	149.187	s	Eng-NA	2	76	4886	4883.0	10958	BARE BARE part det:art adv AP part conj BARE adv BARE v v BARE	I I have a real hard-time tell if she real you know understand word	hard		AP	gerund	no	TOUGH	I I'm having a really MASKTOKEN time telling if she really you know understands words
2825078	yeah or possibly a little tired like we said coming in so	yeah or possible a little tire like we say come in so			trail off	eng	17	12	41	NewmanRatner	co coord adv det:art adj part co pro:sub v part prep co	MOT	4801RB11	Mother	4801RB11	11.000225877328075	female				Eng-NA	2	76	4898	4894.0	10962	co coord adv det:art adj part co BARE v part prep co	yeah or possible a little tire like we say come in so	little		adj	gerund	no	TALL	yeah or possibly a MASKTOKEN tired like we said coming in so
2825155	and so he it took him a long time to get adjusted to that	and so it take him a long time to get adjust to that			declarative	eng	15	14	51	NewmanRatner	coord co pro:per v pro:obj det:art adj n inf aux part inf adv	MOT	4767JC11	Mother	4767JC11	11.000225877328075	male				Eng-NA	2	76	4893	4889.0	10961	coord co BARE v BARE AP inf aux part inf adv	and so it take him a-long-time to get adjust to that	long		AP	inf	no	TALL	and so he it took him a MASKTOKEN time to get adjusted to that
2825171	she has a little stuffed bear	she have a little stuff bear			declarative	eng	8	6	52	NewmanRatner	pro:sub v det:art adj part n	MOT	4734ES11	Mother	4734ES11	11.000225877328075	female	171.774	174.064	s	Eng-NA	2	76	4886	4883.0	10958	BARE v det:art adj part BARE	she have a little stuff bear	little		adj	gerund	no	TALL	she has a MASKTOKEN stuffed bear
2825671	spoons mean food to him so	spoon mean food to him so			trail off	eng	7	6	67	NewmanRatner	n adj n prep pro:obj adv	MOT	4825GG11	Mother	4825GG11	11.000225877328075	female	146.722	148.977	s	Eng-NA	2	76	4907	4901.0	10966	BARE AP prep BARE adv	spoon mean-food to him so	mean		AP	to XP	no	SMART	spoons MASKTOKEN food to him so
2825807	a little distracted cause she was	a little distract cause she be			declarative	eng	9	6	15	NewmanRatner	det:art adj part n pro:sub cop	MOT	4866AC11	Mother	4866AC11	11.000225877328075	female	11.329	13.047	s	Eng-NA	2	76	4941	4939.0	10968	det:art adj part BARE BARE cop	a little distract cause she be	little		adj	gerund	no	TALL	a MASKTOKEN distracted cause she was
2826007	although probably not big for a two year old cause she still seems to be she stays small for her age	although probable not big for a two year old cause she still seem to be she stay small for her age			declarative	eng	25	21	77	NewmanRatner	conj adv neg adj prep det:art det:num n adj n pro:sub adv cop inf cop pro:sub cop adj prep det:poss n	MOT	4650KS11	Mother	4650KS11	11.000225877328075	female	376.206	381.954	s	Eng-NA	2	76	4872	4867.0	10952	conj adv neg adj prep NP AP BARE adv cop inf cop BARE cop adj prep NP	although probable not big for a-two-year old-cause she still seem to be she stay small for her-age	big		adj	for XP	no	TALL	although probably not MASKTOKEN for a two year old cause she still seems to be she stays small for her age
2826085	you_know she'll have pizza but it'll be a few pieces of you_know a few little bites of pizza not the full slice	you_know she have pizza but it be you_know a few little bite of pizza not the full slice			declarative	eng	21	22	41	NewmanRatner	co pro:sub v n conj pro:per aux co det:art qn adj n prep n neg det:art adj n	MOT	4866AC11	Mother	4866AC11	11.000225877328075	female	49.992	56.497	s	Eng-NA	2	76	4941	4939.0	10968	co BARE v BARE conj BARE aux co AP prep BARE neg AP	you_know she have pizza but it be you_know a-few-little-bite of pizza not the-full-slice	little		AP	of XP	no	TALL	you_know she'll have pizza but it'll be a few pieces of you_know a few MASKTOKEN bites of pizza not the full slice
2826160	and um I don't have little stuffed animals really	and I do have little stuff animal real			declarative	eng	13	9	36	NewmanRatner	coord pro:sub mod v adj part n adv	MOT	5193HB11	Mother	5193HB11	11.000225877328075	female	77.45	83.327	s	Eng-NA	2	76	4947	4945.0	10977	coord BARE mod v adj part BARE adv	and I do have little stuff animal real	little		adj	gerund	no	TALL	and um I don't have MASKTOKEN stuffed animals really
2826362	so shh she's a big fan of the stuffed animals and hugging them	so she a big fan of the stuff animal and hug them			declarative	eng	16	13	99	NewmanRatner	adv pro:sub det:art adj n prep det:art part n coord part pro:obj	MOT	4708IB11	Mother	4708IB11	11.000225877328075	female	258.394	262.232	s	Eng-NA	2	76	4881	4879.0	10957	adv BARE AP prep det:art part BARE coord part BARE	so she a-big-fan of the stuff animal and hug them	big		AP	of XP	no	TALL	so shh she's a MASKTOKEN fan of the stuffed animals and hugging them
2826687	yeah he has like little hand held toys that make noise like this	yeah he have like little hand hold toy that make noise like this			declarative	eng	16	13	73	NewmanRatner	co pro:sub aux prep adj n part n pro:rel v n prep pro:dem	MOT	4743NA11	Mother	4743NA11	11.000225877328075	male	211.836	216.549	s	Eng-NA	2	76	4891	4888.0	10960	co BARE aux prep AP part BARE BARE v BARE prep BARE	yeah he have like little-hand hold toy that make noise like this	little		AP	gerund	no	TALL	yeah he has like MASKTOKEN hand held toys that make noise like this
2826753	it's hard to know because so much of what we do is part of a routine	it hard to know because so much of what we do be part of a routine			declarative	eng	18	16	192	NewmanRatner	pro:per adj inf v conj adv adv prep pro:int pro:sub v cop n prep det:art n	MOT	4825GG11	Mother	4825GG11	11.000225877328075	female	434.46	444.236	s	Eng-NA	2	76	4907	4901.0	10966	BARE adj inf v conj adv adv prep BARE BARE v cop BARE prep NP	it hard to know because so much of what we do be part of a-routine	hard		adj	inf	no	TOUGH	it's MASKTOKEN to know because so much of what we do is part of a routine
2826938	it's so hard to know what words he knows because we pair everything with gestures	it so hard to know what word he know because we pair everything with gesture			declarative	eng	19	15	212	NewmanRatner	pro:per adv adj inf v pro:int n pro:sub v conj pro:sub v pro:indef prep n	MOT	4825GG11	Mother	4825GG11	11.000225877328075	female	479.597	483.916	s	Eng-NA	2	76	4907	4901.0	10966	BARE adv adj inf v NP BARE v conj BARE v BARE prep BARE	it so hard to know what-word he know because we pair everything with gesture	hard		adj	inf	no	TOUGH	it's so MASKTOKEN to know what words he knows because we pair everything with gestures
2826950	you_know s I always it was so hard to fill out those questionnaires because there's very little that we do without a gesture with it	you_know it be so hard to fill out those questionnaire because there very little that we do without a gesture with it			declarative	eng	26	25	213	NewmanRatner	co pro:per cop adv adj inf v adv det:dem n conj pro:exist adv adj comp pro:sub v prep det:art n prep pro:per	MOT	4825GG11	Mother	4825GG11	11.000225877328075	female	483.916	491.901	s	Eng-NA	2	76	4907	4901.0	10966	co BARE cop adv adj inf v adv NP conj BARE adv adj comp BARE v prep NP prep BARE	you_know it be so hard to fill out those-questionnaire because there very little that we do without a-gesture with it	hard		adj	inf	no	TOUGH	you_know s I always it was so MASKTOKEN to fill out those questionnaires because there's very little that we do without a gesture with it
2826982	I_mean it seemed like I sparked a little bit of interest with the puppet and the r chicken but not	I_mean it seem like I spark a little bit of interest with the puppet and the chicken but not			trail off	eng	21	20	137	NewmanRatner	co pro:per cop conj pro:sub v det:art adj n prep n prep det:art n coord det:art n conj neg	MOT	4903LS11	Mother	4903LS11	11.000225877328075	male				Eng-NA	2	76	4924	4921.0	10969	co BARE cop conj BARE v AP prep BARE prep NP coord NP conj neg	I_mean it seem like I spark a-little-bit of interest with the-puppet and the-chicken but not	little		AP	of XP	no	TALL	I_mean it seemed like I sparked a MASKTOKEN bit of interest with the puppet and the r chicken but not
2827005	and which kinds of toys do you think are good for his personality	and which kind of toy do you think be good for his personal			question	eng	18	13	140	NewmanRatner	coord pro:int n prep n mod pro:per v aux adj prep det:poss n	MOT	4903LS11	Mother	4903LS11	11.000225877328075	male	281.18	289.58	s	Eng-NA	2	76	4924	4921.0	10969	coord NP prep BARE mod BARE v aux adj prep NP	and which-kind of toy do you think be good for his-personal	good		adj	for XP	no	TOUGH	and which kinds of toys do you think are MASKTOKEN for his personality
2827496	um he seemed to be a little scared of the um of this doggy for some reason I don't know if it's that fluff around his neck	he seem to be a little scare of this dog for some reason I do know if it that fluff around his neck			declarative	eng	29	27	177	NewmanRatner	pro:sub cop inf cop det:art adj part prep det:dem adj prep qn n pro:sub mod v comp pro:per det:dem n prep det:poss n	MOT	5118PM11	Mother	5118PM11	11.000225877328075	male	446.739	455.856	s	Eng-NA	2	76	4944	4942.0	10976	BARE cop inf cop det:art adj part prep det:dem adj prep NP BARE mod v comp BARE NP prep NP	he seem to be a little scare of this dog for some-reason I do know if it that-fluff around his-neck	little		adj	gerund	no	TALL	um he seemed to be a MASKTOKEN scared of the um of this doggy for some reason I don't know if it's that fluff around his neck
2827744	I'm like afraid to go there	I like afraid to go there			declarative	eng	7	6	15	NewmanRatner	pro:sub prep adj inf v adv	MOT	5346GG11	Mother	5346GG11	11.000225877328075	female	28.971	42.08	s	Eng-NA	2	76	4962	4960.0	10985	BARE prep adj inf v adv	I like afraid to go there	afraid		adj	inf	no	EMOTION	I'm like MASKTOKEN to go there
2828171	not good with things like spaghetti	not good with thing like spaghetti			declarative	eng	7	6	212	NewmanRatner	neg adj prep n v n	MOT	5111CG11	Mother	5111CG11	11.000225877328075	male	644.956	649.544	s	Eng-NA	2	76	4938	4934.0	10978	neg adj prep BARE v BARE	not good with thing like spaghetti	good		adj	with XP	no	TOUGH	not MASKTOKEN with things like spaghetti
2828472	they're kinda they're they're yeah they're a good size for her like that	yeah they a good size for her like that			declarative	eng	10	13	131	NewmanRatner	co pro:sub det:art adj n prep pro:obj prep pro:dem	MOT	4997LM11	Mother	4997LM11	11.000225877328075	female	277.398	280.989	s	Eng-NA	2	76	5731	5729.0	10972	co BARE AP prep BARE prep BARE	yeah they a-good-size for her like that	good		AP	for XP	no	TOUGH	they're kinda they're they're yeah they're a MASKTOKEN size for her like that
2829327	messing with it last ni either last time or the time before because of the little patches of hair but	mess with it last either last time or the time before because of the little patch of hair but			trail off	eng	21	20	139	NewmanRatner	part prep pro:per adv adv adj n coord det:art n adv conj prep det:art adj n prep n conj	MOT	5039MB11	Mother	5039MB11	11.000225877328075	female	413.501	418.999	s	Eng-NA	2	76	4919	4915.0	10973	part prep BARE adv adv AP coord NP adv conj prep AP prep BARE conj	mess with it last either last-time or the-time before because of the-little-patch of hair but	little		AP	of XP	no	TALL	messing with it last ni either last time or the time before because of the MASKTOKEN patches of hair but
2829398	and she picked them up played with them for a little bit tried to put them back on the plate	and she pick them up play with them for a little bit try to put them back on the plate			declarative	eng	24	20	150	NewmanRatner	coord pro:sub v pro:obj adv v prep pro:obj prep det:art adj n part inf v pro:obj adv prep det:art n	MOT	5039MB11	Mother	5039MB11	11.000225877328075	female	449.751	453.751	s	Eng-NA	2	76	4919	4915.0	10973	coord BARE v BARE adv v prep BARE prep AP part inf v BARE adv prep NP	and she pick them up play with them for a-little-bit try to put them back on the-plate	little		AP	gerund	no	TALL	and she picked them up played with them for a MASKTOKEN bit tried to put them back on the plate
2830382	very nice of you to share	very nice of you to share			imperative_emphatic	eng	6	6	27	NewmanRatner	adv adj prep pro:per inf v	MOT	5563DB11	Mother	5563DB11	11.000225877328075	male	49.239	51.431	s	Eng-NA	2	76	5003	4996.0	10995	adv adj prep BARE inf v	very nice of you to share	nice		adj	of XP	no	SMART	very MASKTOKEN of you to share
2830399	she kinda tried a little bit of everything	she kinda try a little bit of everything			declarative	eng	9	8	10	NewmanRatner	pro:sub adv v det:art adj n prep pro:indef	MOT	5543EF11	Mother	5543EF11	11.000225877328075	female	17.97	23.347	s	Eng-NA	2	76	4993	4988.0	10993	BARE adv v AP prep BARE	she kinda try a-little-bit of everything	little		AP	of XP	no	TALL	she kinda tried a MASKTOKEN bit of everything
2830539	sort_of food that she sort_of sees or eat because she's had a little bit of spaghetti at home in the last few weeks for the first time	sort_of food that she sort_of see or eat because she have a little bit of spaghetti at home in the last few week for the first time			declarative	eng	31	27	201	NewmanRatner	adv n pro:rel pro:sub adv v coord v conj pro:sub part det:art adj n prep n prep n prep det:art n qn n prep det:art adj n	MOT	5196AVI11	Mother	5196AVI11	11.000225877328075	female	329.089	336.801	s	Eng-NA	2	76	4953	4949.0	10979	adv BARE BARE BARE adv v coord v conj BARE part AP prep BARE prep BARE prep NP NP prep AP	sort_of food that she sort_of see or eat because she have a-little-bit of spaghetti at home in the-last few-week for the-first-time	little		AP	of XP	no	TALL	sort_of food that she sort_of sees or eat because she's had a MASKTOKEN bit of spaghetti at home in the last few weeks for the first time
2830615	um last time she played a little bit with the stuffed animals this time she kind of threw went through them and then threw them to the side	last time she play a little bit with the stuff animal this time she kind of go through them and then throw them to the side			declarative	eng	31	28	13	NewmanRatner	adj n pro:sub v det:art adj n prep det:art part n det:dem n pro:sub n prep v prep pro:obj coord adv:tem v pro:obj prep det:art n	MOT	5561AC11	Mother	5561AC11	11.000225877328075	female	40.085	47.143	s	Eng-NA	2	76	5001	4994.0	10996	AP BARE v AP prep det:art part BARE NP NP prep v prep BARE coord adv:tem v BARE prep NP	last-time she play a-little-bit with the stuff animal this-time she-kind of go through them and then throw them to the-side	little		AP	with XP	no	TALL	um last time she played a MASKTOKEN bit with the stuffed animals this time she kind of threw went through them and then threw them to the side
2830837	or he'll go and get in a big fight with his sister	or he go and get in a big fight with his sister			declarative	eng	13	12	288	NewmanRatner	coord pro:sub v coord v prep det:art adj n prep det:poss n	MOT	4731SA11	Mother	4731SA11	11.000225877328075	male				Eng-NA	2	76	4887	4882.0	10959	coord BARE v coord v prep AP prep NP	or he go and get in a-big-fight with his-sister	big		AP	with XP	no	TALL	or he'll go and get in a MASKTOKEN fight with his sister
2830896	um but he likes things obviously like that that are that make a little bit of noise	but he like thing obvious like that that make a little bit of noise			declarative	eng	18	17	33	NewmanRatner	conj pro:sub v n adv co adv adv v det:art adj n prep n	MOT	5571FW11	Mother	5571FW11	11.000225877328075	male	95.287	99.83	s	Eng-NA	2	76	5004	4999.0	10997	conj BARE v BARE adv co adv adv v AP prep BARE	but he like thing obvious like that that make a-little-bit of noise	little		AP	of XP	no	TALL	um but he likes things obviously like that that are that make a MASKTOKEN bit of noise
2831067	and we have the bigger version of Put_Me_In_The_Zoo	and we have the big version of Put_Me_In_The_Zoo			declarative	eng	9	8	81	NewmanRatner	coord pro:sub v det:art adj n prep n:prop	MOT	5563DB11	Mother	5563DB11	11.000225877328075	male	160.492	163.851	s	Eng-NA	2	76	5003	4996.0	10995	coord BARE v AP prep BARE	and we have the-big-version of Put_Me_In_The_Zoo	big		AP	of XP	no	TALL	and we have the MASKTOKEN version of Put_Me_In_The_Zoo
2831081	and we have the bigger one of Good_Night_Moon	and we have the big one of Good_Night_Moon			declarative	eng	9	8	82	NewmanRatner	coord pro:sub v det:art adj pro:indef prep n:prop	MOT	5563DB11	Mother	5563DB11	11.000225877328075	male	163.851	166.179	s	Eng-NA	2	76	5003	4996.0	10995	coord BARE v AP prep BARE	and we have the-big-one of Good_Night_Moon	big		AP	of XP	no	TALL	and we have the MASKTOKEN one of Good_Night_Moon
2831187	so I don't think she knows or her she has like a little um stuffed rabbit	so I do think she know or she have like a little stuff rabbit			declarative	eng	18	16	63	NewmanRatner	co pro:sub mod v pro:sub v coord pro:sub aux prep det:art adj part n	MOT	5543EF11	Mother	5543EF11	11.000225877328075	female	175.977	180.824	s	Eng-NA	2	76	4993	4988.0	10993	co BARE mod v BARE v coord BARE aux prep det:art adj part BARE	so I do think she know or she have like a little stuff rabbit	little		adj	gerund	no	TALL	so I don't think she knows or her she has like a MASKTOKEN um stuffed rabbit
2831387	I_mean and we've started to obviously because he has um you_know good swallowing and chewing	I_mean and we start to obvious because he have you_know good swallow and chew			declarative	eng	21	15	66	NewmanRatner	co coord pro:sub part inf adv conj pro:sub aux co adj n:gerund coord part	MOT	5571FW11	Mother	5571FW11	11.000225877328075	male	179.625	184.537	s	Eng-NA	2	76	5004	4999.0	10997	co coord BARE part inf adv conj BARE aux co AP:hasGerund coord part	I_mean and we start to obvious because he have you_know good-swallow and chew	good		AP	gerund	no	TOUGH	I_mean and we've started to obviously because he has um you_know MASKTOKEN swallowing and chewing
2831405	um I kind of think that teething has trumped everything else she went straight for things that looked hard and yummy to chew on	I kind of think that teethe have trump everything else she go straight for thing that look hard and yum to chew on			declarative	eng	31	24	12	NewmanRatner	pro:sub n prep v adv part aux part pro:indef post pro:sub v adv prep n pro:rel v adv coord adj inf v adv	MOT	5837JK11	Mother	5837JK11	11.000225877328075	female	45.182	52.187	s	Eng-NA	2	76	5046	5042.0	11012	NP prep v adv part aux part BARE post BARE v adv prep BARE BARE v adv coord adj inf v adv	I-kind of think that teethe have trump everything else she go straight for thing that look hard and yum to chew on	yummy		adj	inf	no	TASTY	um I kind of think that teething has trumped everything else she went straight for things that looked hard and MASKTOKEN to chew on
2831493	you_know um we just have two boys so um Liam got one for christmas and then Liam has started a little bit with like at the um playgroup to like play with the babies and dolls and like push them around in the strollers and stuff	you_know we just have two boy so Liam get one for christmas and then Liam have start a little bit with like at the to like play with the baby and doll and like push them around in the stroll and stuff			declarative	eng	51	46	74	NewmanRatner	co pro:sub adv v det:num n adv n:prop v pro:indef prep n coord adv:tem n:prop aux part det:art adj n prep co prep det:art inf co n prep det:art n coord n coord co v pro:obj adv prep det:art n coord n	MOT	5630WS11	Mother	5630WS11	11.000225877328075	male				Eng-NA	2	76	5019	5017.0	11003	co BARE adv v NP adv BARE v BARE prep BARE coord adv:tem BARE aux part AP prep co prep det:art inf co BARE prep NP coord BARE coord co v BARE adv prep NP coord BARE	you_know we just have two-boy so Liam get one for christmas and then Liam have start a-little-bit with like at the to like play with the-baby and doll and like push them around in the-stroll and stuff	little		AP	with XP	no	TALL	you_know um we just have two boys so um Liam got one for christmas and then Liam has started a MASKTOKEN bit with like at the um playgroup to like play with the babies and dolls and like push them around in the strollers and stuff
2831521	um like her little stuffed rabbit blanket she loves	like her little stuff rabbit blanket she love			trail off	eng	10	9	85	NewmanRatner	prep det:poss adj part n n pro:sub v	MOT	5543EF11	Mother	5543EF11	11.000225877328075	female				Eng-NA	2	76	4993	4988.0	10993	prep det:poss adj part NP BARE v	like her little stuff rabbit-blanket she love	little		adj	gerund	no	TALL	um like her MASKTOKEN stuffed rabbit blanket she loves
2831667	she has um she has the hard cover of these little books and what she really likes that I've been buying her are pop+up books	she have the hard cover of these little book and what she real like that I be buy her be book			declarative	eng	31	25	80	NewmanRatner	pro:sub v det:art adj n prep det:dem adj n coord pro:int pro:sub adv v comp pro:sub aux part det:poss aux n	MOT	5561AC11	Mother	5561AC11	11.000225877328075	female	276.647	289.386	s	Eng-NA	2	76	5001	4994.0	10996	BARE v AP prep AP coord BARE BARE adv v comp BARE aux part det:poss aux BARE	she have the-hard-cover of these-little-book and what she real like that I be buy her be book	hard		AP	of XP	no	TOUGH	she has um she has the MASKTOKEN cover of these little books and what she really likes that I've been buying her are pop+up books
2831758	um she spent a little bit of time with the sandwich parts um but mostly the cookies and the spoon	she spend a little bit of time with the sandwich part but mostly the cookie and the spoon			declarative	eng	21	20	33	NewmanRatner	pro:sub v det:art adj n prep n prep det:art n v conj adv det:art n coord det:art n	MOT	5837JK11	Mother	5837JK11	11.000225877328075	female	106.117	112.059	s	Eng-NA	2	76	5046	5042.0	11012	BARE v AP prep BARE prep NP v conj adv NP coord NP	she spend a-little-bit of time with the-sandwich part but mostly the-cookie and the-spoon	little		AP	of XP	no	TALL	um she spent a MASKTOKEN bit of time with the sandwich parts um but mostly the cookies and the spoon
2831936	and a little bit with the the bee like when it bounced	and a little bit with the bee like when it bounce			declarative	eng	12	12	104	NewmanRatner	coord det:art adj n prep det:art n prep conj pro:per v	MOT	5571FW11	Mother	5571FW11	11.000225877328075	male	308.986	311.45	s	Eng-NA	2	76	5004	4999.0	10997	coord AP prep NP prep conj BARE v	and a-little-bit with the-bee like when it bounce	little		AP	with XP	no	TALL	and a MASKTOKEN bit with the the bee like when it bounced
2832102	it's kinda fun watching him like trying to figure these things out and that kind of stuff	it kinda fun watch him like try to figure these thing out and that kind of stuff			declarative	eng	21	17	117	NewmanRatner	pro:per adv adj part pro:obj prep part inf v det:dem n adv coord adv adj prep n	MOT	5571FW11	Mother	5571FW11	11.000225877328075	male	349.127	354.407	s	Eng-NA	2	76	5004	4999.0	10997	BARE adv adj part BARE prep part inf v NP adv coord adv adj prep BARE	it kinda fun watch him like try to figure these-thing out and that kind of stuff	funny		adj	gerund	no	TASTY	it's kinda MASKTOKEN watching him like trying to figure these things out and that kind of stuff
2832388	she didn't go for the books at all um to be fair I didn't really try very hard to get her interested in it	she do go for the book at all to be fair I do real try very hard to get her interest in it			declarative	eng	31	24	70	NewmanRatner	pro:sub mod v prep det:art n prep pro:indef inf cop adv pro:sub mod adv v adv adj inf v det:poss part prep pro:per	MOT	5837AK11	Mother	5837AK11	11.000225877328075	female	193.548	196.68	s	Eng-NA	2	76	5040	5038.0	11010	BARE mod v prep NP prep BARE inf cop adv BARE mod adv v adv adj inf v det:poss part prep BARE	she do go for the-book at all to be fair I do real try very hard to get her interest in it	hard		adj	inf	no	TOUGH	she didn't go for the books at all um to be fair I didn't really try very MASKTOKEN to get her interested in it
2832439	yeah things that feel good to chew on	yeah thing that feel good to chew on			declarative	eng	9	8	74	NewmanRatner	co n pro:rel v adj inf v adv	MOT	5837AK11	Mother	5837AK11	11.000225877328075	female	204.994	207.982	s	Eng-NA	2	76	5040	5038.0	11010	co BARE BARE v adj inf v adv	yeah thing that feel good to chew on	good		adj	inf	no	TOUGH	yeah things that feel MASKTOKEN to chew on
2832440	yeah we clap or we do like a little dance for her	yeah we clap or we do like a little dance for her			declarative	eng	12	12	147	NewmanRatner	co pro:sub v coord pro:sub v prep det:art adj n prep pro:obj	MOT	5543EF11	Mother	5543EF11	11.000225877328075	female	399.998	402.989	s	Eng-NA	2	76	4993	4988.0	10993	co BARE v coord BARE v prep AP prep BARE	yeah we clap or we do like a-little-dance for her	little		AP	for XP	no	TALL	yeah we clap or we do like a MASKTOKEN dance for her
2832492	they're good to chew on and interesting um I_mean she pushes the shopping cart around but I don't think she knows that she's pushing a shopping cart around I think it's just a developmental skill she's at the point where she wants to practice walking	they good to chew on and interesting I_mean she push the shop cart around but I do think she know that she push a shop cart around I think it just a develop skill she at the point where she want to practice walk			declarative	eng	59	45	79	NewmanRatner	pro:sub adj inf v adv coord adj co pro:sub v det:art part n adv conj pro:sub mod v pro:sub v comp pro:sub part det:art part n adv pro:sub v pro:per adj det:art adj n pro:sub prep det:art n pro:rel pro:sub v prep n part	MOT	5837AK11	Mother	5837AK11	11.000225877328075	female	221.075	229.942	s	Eng-NA	2	76	5040	5038.0	11010	BARE adj inf v adv coord adj co BARE v det:art part BARE adv conj BARE mod v BARE v comp BARE part det:art part BARE adv BARE v BARE AP BARE prep NP BARE BARE v prep BARE part	they good to chew on and interesting I_mean she push the shop cart around but I do think she know that she push a shop cart around I think it just-a-develop-skill she at the-point where she want to practice walk	good		adj	inf	no	TOUGH	they're MASKTOKEN to chew on and interesting um I_mean she pushes the shopping cart around but I don't think she knows that she's pushing a shopping cart around I think it's just a developmental skill she's at the point where she wants to practice walking
2832518	it's funny coming back here because of course the toys are generally set up the same	it fun come back here because of course the toy be general set up the same			declarative	eng	24	16	118	NewmanRatner	pro:per adj part adv adv conj prep n det:art n cop adv n prep det:art adj	MOT	5777FC11	Mother	5777FC11	11.000225877328075	male				Eng-NA	2	76	5734	5732.0	11008	BARE adj part adv adv conj prep BARE NP cop adv BARE prep det:art adj	it fun come back here because of course the-toy be general set up the same	funny		adj	gerund	no	TASTY	it's MASKTOKEN coming back here because of course the toys are generally set up the same
